,Unnamed: 0,C_LAT,C_LONG,TYPE,LINK,NOMBRE,GARMINCODE,GIROTIPO,TELEFONO,NOMBRE_VIA,CUADRA,URBANIZACI,DIRECCION,DISTRITO,PROVINCIA,DEPARTAMEN,PAIS,LONGITUDE_x,LATITUDE_x,TOT,orig_ogc_fid,LATITUDE_y,LONGITUDE_y,utm_e,utm_n,population,count_intersections,street_length_avg,street_length_total,streets_per_node_avg,betweenness_centrality_avg,closeness_centrality_avg,clustering_coefficient_avg,street_length_total_ext,primary_length_total_ext,highway_length_total_ext,road_length_total_ext,street_oneway_length_total_ext,fraction_oneway_ext,count_roads_ext,road_lenght_avg_ext,cf,POI_Count,N_BFA,N_OtherServices,N_Retail,N_Est_Mfg,N_Est_RW,N_Est_Services,N_Est_BFA,N_Emp_Mfg,N_Emp_RW,N_Emp_Services,N_Emp_BFA,N_Emp_Tot,fis_score
384,384,-11.841955,-77.11014200000001,Colegio,1160,Colegio Vista Alegre,0x2c05,colegio,,CA CONCHITAS,,AH VISTA ALEGRE DE ZAPALLAL,,PUENTE PIEDRA,LIMA,LIMA,PERU,-77.11014200000001,-11.841955,"-77.1101, -11.842",4504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,385,-11.83945,-77.110394,Colegio,1161,William Henry Gates,0x2c05,colegio,,CA CASCADAS,,,,PUENTE PIEDRA,LIMA,LIMA,PERU,-77.110394,-11.83945,"-77.1104, -11.8394",4505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,386,-12.019149,-77.03581899999999,Colegio,1162,Colegio de Mujeres,0x2c05,colegio,,AV BRAULIO SANCHO DAVILA,1.0,UB EL BOSQUE,,RIMAC,LIMA,LIMA,PERU,-77.03581899999999,-12.019149,"-77.0358, -12.0191",4509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,387,-12.146376,-77.007998,Colegio,1163,Colegio Mariscal Caceres,0x2c05,colegio,,AV ROOSEVELT,2.0,UB LAS PALMAS DE SURCO,,SURCO,LIMA,LIMA,PERU,-77.007998,-12.146376,"-77.008, -12.1464",4516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,388,-12.142756,-77.016494,Colegio,1164,Colegio Andres Razuri,0x2c05,colegio,,AV JOSE BALTA,2.0,UB TEJADA ALTA,,BARRANCO (LIMA),LIMA,LIMA,PERU,-77.016494,-12.142756,"-77.0165, -12.1428",4518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,389,-12.145975,-77.006425,Colegio,1165,Colegio Abraham Roldan Poma,0x2c05,colegio,,AV ROOSEVELT,,UB LAS PALMAS DE SURCO,,SURCO,LIMA,LIMA,PERU,-77.006425,-12.145975,"-77.0064, -12.146",4523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,390,-12.142953,-77.005252,Colegio,1166,Colegio Jorge Chavez,0x2c05,colegio,,JR COMBATE DE IQUIQUE,1.0,UB LOS ROSALES 3 ETAPA,,SURCO,LIMA,LIMA,PERU,-77.005252,-12.142953,"-77.0053, -12.143",4524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,391,-12.155292999999999,-76.976927,Colegio,1167,Colegio Divino Nino,0x2c05,colegio,,JR ROSENDO LEDER,10.0,,,SAN JUAN DE MIRAFLORES,LIMA,LIMA,PERU,-76.976927,-12.155292999999999,"-76.9769, -12.1553",4527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,392,-12.160173,-76.974634,Colegio,1168,Mi Peque�a Estrella,0x2c05,colegio,,CA JESUS MORALES,8.0,UB SAN JUAN ZONA A,,SAN JUAN DE MIRAFLORES,LIMA,LIMA,PERU,-76.974634,-12.160173,"-76.9746, -12.1602",4529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,393,-12.160461,-76.975832,Colegio,1169,Saco Oliveros,0x2c05,colegio,,AV BELISARIO SUAREZ,2.0,AH SANTA ROSA 1 ETAPA,,SAN JUAN DE MIRAFLORES,LIMA,LIMA,PERU,-76.975832,-12.160461,"-76.9758, -12.1605",4530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,394,-12.158468,-77.02306800000001,Colegio,1170,Colegio Particular Pedro Ruiz Gallo,0x2c05,colegio,,AV CHORRILLOS,3.0,,,CHORRILLOS,LIMA,LIMA,PERU,-77.02306800000001,-12.158468,"-77.0231, -12.1585",4532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,395,-12.034897,-77.04904,Colegio,1171,Andres Avelino Caceres (IE),0x2c05,colegio,,AV ZARUMILLA,5.0,UB ZARUMILLA,,SAN MARTIN DE PORRES,LIMA,LIMA,PERU,-77.04904,-12.034897,"-77.049, -12.0349",4534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,396,-12.03304,-77.053667,Colegio,1172,Colegio Nacional Santisima Cruz,0x2c05,colegio,,AV ZARUMILLA,8.0,UB ZARUMILLA,,SAN MARTIN DE PORRES,LIMA,LIMA,PERU,-77.053667,-12.03304,"-77.0537, -12.033",4536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,397,-12.004653999999999,-77.083217,Colegio,1173,Colegio Santisima Trinidad,0x2c05,colegio,,AV UNIVERSITARIA,28.0,UB EL PACIFICO 1 ETAPA,,SAN MARTIN DE PORRES,LIMA,LIMA,PERU,-77.083217,-12.004653999999999,"-77.0832, -12.0047",4547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,398,-12.015867,-77.07780600000001,Colegio,1174,Colegio Lincoln College,0x2c05,colegio,,CA CALIFORNIA,9.0,COOP LA UNION,,SAN MARTIN DE PORRES,LIMA,LIMA,PERU,-77.07780600000001,-12.015867,"-77.0778, -12.0159",4553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,399,-12.027814999999999,-77.075806,Colegio,1175,Gran Unidad Escolar Jose Granda,0x2c05,colegio,,AV UNIVERSITARIA,2.0,AH HUSARES DE JUNIN,,SAN MARTIN DE PORRES,LIMA,LIMA,PERU,-77.075806,-12.027814999999999,"-77.0758, -12.0278",4555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,400,-12.031146000000001,-77.077005,Colegio,1176,Colegio Nacional San Martin de Porres,0x2c05,colegio,,AV UNIVERSITARIA,4.0,UB PERU II ZONA,,SAN MARTIN DE PORRES,LIMA,LIMA,PERU,-77.077005,-12.031146000000001,"-77.077, -12.0311",4558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,401,-11.991853,-77.071732,Colegio,1177,Colegio Privado Bertrano Russell,0x2e04,colegio,,AV ANTUNEZ DE MAYOLO,8.0,UB COVIDA 1 ETAPA,,LOS OLIVOS (LIMA),LIMA,LIMA,PERU,-77.071732,-11.991853,"-77.0717, -11.9919",4581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,402,-11.993609,-77.07700600000001,Colegio,1178,Colegio Nacional Cesar Vallejo,0x2c05,colegio,,JR DANIEL HERNANDEZ,4.0,UB COVIDA 1 ETAPA,,LOS OLIVOS (LIMA),LIMA,LIMA,PERU,-77.07700600000001,-11.993609,"-77.077, -11.9936",4592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,403,-11.994675,-77.073157,Colegio,1179,Colegio Nacional,0x2c05,colegio,,AV ANTUNEZ DE MAYOLO,9.0,UB MERCURIO,,LOS OLIVOS (LIMA),LIMA,LIMA,PERU,-77.073157,-11.994675,"-77.0732, -11.9947",4598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,404,-12.112499,-77.009065,Colegio,1180,Colegio Nuestra Senora de Lourdes,0x2c05,colegio,,AV ANGAMOS ESTE,20.0,,,SURQUILLO (LIMA),LIMA,LIMA,PERU,-77.009065,-12.112499,"-77.0091, -12.1125",4605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,405,-12.110758,-76.979106,Colegio,1181,Colegio Privado Virgen Inmaculada,0x2c05,colegio,,AV MORRO SOLAR,2.0,UB VALLE HERMOSO OESTE,,SURCO,LIMA,LIMA,PERU,-76.979106,-12.110758,"-76.9791, -12.1108",4615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,406,-12.122538,-76.99988499999999,Colegio,1182,Colegio Santa Querubina,0x2c05,colegio,,AV EL SAUCE,4.0,UB SAN ANTONIO DEL PEDREGAL,,SURQUILLO (LIMA),LIMA,LIMA,PERU,-76.99988499999999,-12.122538,"-76.9999, -12.1225",4623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,407,-12.124281,-77.00463,Colegio,1183,Cuna Jardin,0x2c05,colegio,,AV TOMAS MARSANO,23.0,UB HUMBOLDT,AV. TOMAS MARSANO,MIRAFLORES (LIMA),LIMA,LIMA,PERU,-77.00463,-12.124281,"-77.0046, -12.1243",4630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,408,-11.883697999999999,-76.439759,Colegio,1184,CE de varones 453 - Surco,0x2c05,colegio,,,,,,SAN JERONIMO DE SURCO,HUAROCHIRI,LIMA,PERU,-76.439759,-11.883697999999999,"-76.4398, -11.8837",4639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,409,-11.841207,-76.37866700000001,Colegio,1185,CEI Nuestra Se�ora Virgen del Carmen,0x2c05,colegio,,PASAJE 8,,AH HUARIPACHI,,MATUCANA,HUAROCHIRI,LIMA,PERU,-76.37866700000001,-11.841207,"-76.3787, -11.8412",4643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,410,-11.844431,-76.38592299999999,Colegio,1186,CE No 20567 Ricardo Bentin - Matucana,0x2c05,colegio,,,,,,MATUCANA,HUAROCHIRI,LIMA,PERU,-76.38592299999999,-11.844431,"-76.3859, -11.8444",4649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,411,-11.845136,-76.386961,Colegio,1187,CEI Rosa Alarco,0x2c05,colegio,,JR CUSCO,1.0,,,MATUCANA,HUAROCHIRI,LIMA,PERU,-76.386961,-11.845136,"-76.387, -11.8451",4651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,412,-11.846328999999999,-76.386575,Colegio,1188,IEI San Juanito,0x2c05,colegio,,JR AREQUIPA,1.0,,,MATUCANA,HUAROCHIRI,LIMA,PERU,-76.386575,-11.846328999999999,"-76.3866, -11.8463",4652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,413,-11.84329,-76.38228000000001,Colegio,1189,CEN No 20568 Miguel Grau,0x2c05,colegio,,JR FLORIDA,1.0,,,MATUCANA,HUAROCHIRI,LIMA,PERU,-76.38228000000001,-11.84329,"-76.3823, -11.8433",4653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,414,-11.843202999999999,-76.383834,Colegio,1190,CE Paul Harris,0x2c05,colegio,,JR LIMA,10.0,,,MATUCANA,HUAROCHIRI,LIMA,PERU,-76.383834,-11.843202999999999,"-76.3838, -11.8432",4656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,415,-11.923575,-76.664379,Colegio,1191,IEI 396 Mariscal Andres Avelino Caceres,0x2c05,colegio,,AV SIMON BOLIVAR,1.0,UB RICARDO PALMA,,RICARDO PALMA,HUAROCHIRI,LIMA,PERU,-76.664379,-11.923575,"-76.6644, -11.9236",4659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,416,-11.927427999999999,-76.66353000000001,Colegio,1192,CEN MonitorHuascar,0x2c05,colegio,,CA LOS EUCALIPTOS,,CMTE 5,,RICARDO PALMA,HUAROCHIRI,LIMA,PERU,-76.66353000000001,-11.927427999999999,"-76.6635, -11.9274",4667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,417,-12.044853,-76.964967,Colegio,1193,Colegio Santa Anita,0x2c05,colegio,,CA CALANDRIAS,3.0,,,SANTA ANITA,LIMA,LIMA,PERU,-76.964967,-12.044853,"-76.965, -12.0449",4802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,418,-12.078336,-77.06138299999999,Colegio,1194,Hernann Buse de la Guerra,0x2c05,colegio,,AV MANUEL VIVANCO,7.0,,,PUEBLO LIBRE (LIMA),LIMA,LIMA,PERU,-77.06138299999999,-12.078336,"-77.0614, -12.0783",4817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,419,-11.908444,-77.033723,Colegio,1195,Republica de Cuba (CE),0x2c05,colegio,,AV TUPAC AMARU,1.0,PJ FEDERICO VILLARREAL,,COMAS,LIMA,LIMA,PERU,-77.033723,-11.908444,"-77.0337, -11.9084",4978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,420,-12.074064,-77.163166,Colegio,1196,Clara de Cogorno (CE),0x2c05,colegio,,JR AGUSTIN TOVAR,1.0,,,LA PUNTA,CALLAO,CALLAO,PERU,-77.163166,-12.074064,"-77.1632, -12.0741",5017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,421,-12.18787,-76.866781,Colegio,1197,Juan Velasco Alvarado (CE),0x2c05,colegio,,AV VICTOR MALASQUEZ,,CP PICAPIEDRA,,PACHACAMAC,LIMA,LIMA,PERU,-76.866781,-12.18787,"-76.8668, -12.1879",5043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,422,-12.085675,-77.001756,Colegio,1198,Colegio Manuel Gonzales Prada,0x2c05,colegio,,CA DEL COMERCIO,,AH SAN JUAN MASIAS,,SAN BORJA,LIMA,LIMA,PERU,-77.001756,-12.085675,"-77.0018, -12.0857",5417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,423,-12.117444,-76.979061,Colegio,1199,Colegio Franco Peruano,0x2c05,colegio,,,,UB SANTA TERESA,,SURCO,LIMA,LIMA,PERU,-76.979061,-12.117444,"-76.9791, -12.1174",5730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,424,-12.120946,-76.976669,Colegio,1200,Colegio Trener,0x2c05,colegio,,AV CRISTOBAL DE PERALTA SUR,10.0,UB VALLE HERMOSO DE MONTERRICO,,SURCO,LIMA,LIMA,PERU,-76.976669,-12.120946,"-76.9767, -12.1209",5731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,425,-12.124356,-76.9737,Colegio,1201,Monterrico Chistian School,0x2c05,colegio,,,,UB CASUARINAS,,SURCO,LIMA,LIMA,PERU,-76.9737,-12.124356,"-76.9737, -12.1244",5734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,426,-12.109886999999999,-76.967943,Colegio,1202,Colegio San Jose de Monterrico,0x2c05,colegio,,,,UB EL EUCALIPTO,,SURCO,LIMA,LIMA,PERU,-76.967943,-12.109886999999999,"-76.9679, -12.1099",5735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,427,-12.110251,-76.97010999999999,Colegio,1203,Colegio Regina Pacis,0x2c05,colegio,,AV ALONSO DE MOLINA,8.0,UB LAS VILLAS DE MONTERRICO,,SURCO,LIMA,LIMA,PERU,-76.97010999999999,-12.110251,"-76.9701, -12.1103",5736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,428,-12.096146000000001,-76.965315,Colegio,1204,Colegio Salcantay,0x2c05,colegio,,CA JUAN XXIII,1.0,UB MONTERRICO CHICO,,SURCO,LIMA,LIMA,PERU,-76.965315,-12.096146000000001,"-76.9653, -12.0961",5742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,429,-12.076051,-76.959325,Colegio,1205,Colegio Leonardo da Vinci,0x2c05,colegio,,CIRCUNVALACION DEL GOLF,4.0,UB CLUB GOLF LOS INCAS,,SURCO,LIMA,LIMA,PERU,-76.959325,-12.076051,"-76.9593, -12.0761",5746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,430,-12.066972999999999,-76.94616500000001,Colegio,1206,Colegio Bruning,0x2c05,colegio,,CA BERNARDO ALCEDO,1.0,UB SANTA PATRICIA 3 ETAPA,,LA MOLINA,LIMA,LIMA,PERU,-76.94616500000001,-12.066972999999999,"-76.9462, -12.067",5752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,431,-12.063462,-76.938376,Colegio,1207,Colegio Alpamayo,0x2c05,colegio,,AV JAVIER PRADO ESTE,72.0,,,ATE,LIMA,LIMA,PERU,-76.938376,-12.063462,"-76.9384, -12.0635",5755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,432,-12.061316999999999,-77.129233,Colegio,1208,Colegio America,0x2c05,colegio,,,,,,BELLAVISTA (CALLAO),CALLAO,CALLAO,PERU,-77.129233,-12.061316999999999,"-77.1292, -12.0613",5783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,433,-12.084151,-76.928228,Colegio,1209,Los 3 Chanchitos,0x2c05,colegio,,,,UB LOS PORTALES,,LA MOLINA,LIMA,LIMA,PERU,-76.928228,-12.084151,"-76.9282, -12.0842",5807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,434,-12.212595,-77.004202,Colegio,1210,Cambridge College,0x2c05,colegio,,AV ALAMEDA DE LOS MOLINOS,,UB LA ENCANTADA DE VILLA,,CHORRILLOS,LIMA,LIMA,PERU,-77.004202,-12.212595,"-77.0042, -12.2126",5837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,435,-12.082376,-77.053145,Colegio,1211,Colegio San Antonio de Padua,0x2c05,colegio,,CA LUIS SAENZ,5.0,,,JESUS MARIA,LIMA,LIMA,PERU,-77.053145,-12.082376,"-77.0531, -12.0824",5842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,436,-12.083835,-77.054356,Colegio,1212,Colegio los Alamos,0x2c05,colegio,,JR ESTADOS UNIDOS,6.0,,,JESUS MARIA,LIMA,LIMA,PERU,-77.054356,-12.083835,"-77.0544, -12.0838",5843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,437,-12.082305999999999,-77.05998000000001,Colegio,1213,Colegio de Jesus,0x2c05,colegio,,AV BRASIL,23.0,,,PUEBLO LIBRE (LIMA),LIMA,LIMA,PERU,-77.05998000000001,-12.082305999999999,"-77.06, -12.0823",5845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,438,-12.080233,-77.058366,Colegio,1214,Colegio Nuestra Se�ora del Perpetuo Socorro,0x2c05,colegio,,AV GENERAL MANUEL VIVANCO,1.0,,,PUEBLO LIBRE (LIMA),LIMA,LIMA,PERU,-77.058366,-12.080233,"-77.0584, -12.0802",5846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,439,-12.068042,-77.00647,Colegio,1215,Colegio Cesar Vallejo,0x2c05,colegio,,AV MEXICO,20.0,,,LA VICTORIA (LIMA),LIMA,LIMA,PERU,-77.00647,-12.068042,"-77.0065, -12.068",5854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,440,-12.096575999999999,-76.999489,Colegio,1216,Liceo Naval Almirante Guisse,0x2c05,colegio,,,,UB SAN BORJA SUR,,SAN BORJA,LIMA,LIMA,PERU,-76.999489,-12.096575999999999,"-76.9995, -12.0966",5861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,441,-12.099037,-76.979127,Colegio,1217,William Lambert Brittain College,0x2c05,colegio,,AV EL DERBY,4.0,UB EL VIVERO,,SURCO,LIMA,LIMA,PERU,-76.979127,-12.099037,"-76.9791, -12.099",5869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,442,-12.098655,-76.976849,Colegio,1218,Holy Trinity School,0x2c05,colegio,,AV EL DERBY,4.0,UB EL VIVERO,,SURCO,LIMA,LIMA,PERU,-76.976849,-12.098655,"-76.9768, -12.0987",5870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,443,-12.098478,-76.97525,Colegio,1219,Markham College,0x2c05,colegio,,AV EL DERBY,3.0,UB EL DERBY,,SURCO,LIMA,LIMA,PERU,-76.97525,-12.098478,"-76.9753, -12.0985",5871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,444,-12.086771,-77.07689,Colegio,1220,Colegio Santa Ana,0x2c05,colegio,,AV SUCRE,8.0,,,SAN MIGUEL (LIMA),LIMA,LIMA,PERU,-77.07689,-12.086771,"-77.0769, -12.0868",5885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,445,-12.088703,-77.082879,Colegio,1221,Colegio Mater Admirabilis,0x2c05,colegio,,CA LA MAR,3.0,,,SAN MIGUEL (LIMA),LIMA,LIMA,PERU,-77.082879,-12.088703,"-77.0829, -12.0887",5887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,446,-12.08194,-77.079599,Colegio,1222,Colegio San Judas Tadeo,0x2c05,colegio,,,,UB SANTA FLORENCIA,,SAN MIGUEL (LIMA),LIMA,LIMA,PERU,-77.079599,-12.08194,"-77.0796, -12.0819",5891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,447,-12.082444,-77.084988,Colegio,1223,Colegio Confucio,0x2c05,colegio,,AV JOSE DE LA RIVA AGUERO,3.0,UB PANDO 4 ETAPA,,SAN MIGUEL (LIMA),LIMA,LIMA,PERU,-77.084988,-12.082444,"-77.085, -12.0824",5893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,448,-12.103786999999999,-77.055865,Colegio,1224,Colegio Isabel Flores de Olivo,0x2c05,colegio,,AV JUAN DELLEPIANI,5.0,UB ORRANTIA DEL MAR,,SAN ISIDRO (LIMA),LIMA,LIMA,PERU,-77.055865,-12.103786999999999,"-77.0559, -12.1038",5905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,449,-12.107201,-77.054644,Colegio,1225,Colegio Maria Reiche,0x2c05,colegio,,AV AUGUSTO PEREZ ARANIBAR,17.0,,,SAN ISIDRO (LIMA),LIMA,LIMA,PERU,-77.054644,-12.107201,"-77.0546, -12.1072",5907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,450,-12.106319000000001,-77.047462,Colegio,1226,Colegio Reina de la Paz,0x2c05,colegio,,AV BELEN,2.0,UB SANTA INES,,SAN ISIDRO (LIMA),LIMA,LIMA,PERU,-77.047462,-12.106319000000001,"-77.0475, -12.1063",5912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,451,-12.103556,-77.046562,Colegio,1227,Colegio Belen,0x2c05,colegio,440-2235 / 422-4418 / 222-726,AV ALVAREZ CALDERON,7.0,UB SANTA INES,AV. ALVAREZ CALDERON 761,SAN ISIDRO (LIMA),LIMA,LIMA,PERU,-77.046562,-12.103556,"-77.0466, -12.1036",5913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,452,-12.050284,-77.048105,Colegio,1228,Colegio Nuestra Se�ora del Buen Consejo,0x2c05,colegio,,JR ZORRITOS,6.0,UB CHACRA COLORADA,,BRENA,LIMA,LIMA,PERU,-77.048105,-12.050284,"-77.0481, -12.0503",5956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,453,-12.061931,-77.090021,Colegio,1229,Colegio Almirante Guisse,0x2c05,colegio,,AV VENEZUELA,51.0,,,SAN MIGUEL (LIMA),LIMA,LIMA,PERU,-77.090021,-12.061931,"-77.09, -12.0619",5958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,454,-12.054039,-77.13740200000001,Colegio,1230,Colegio Salesiano Don Bosco del Callao,0x2c05,colegio,,JR GARCIA CALDERON,1.0,,,CALLAO,CALLAO,CALLAO,PERU,-77.13740200000001,-12.054039,"-77.1374, -12.054",5960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,455,-12.064109,-77.152332,Colegio,1231,Colegio 2 de Mayo,0x2c05,colegio,,AV GAMARRA,2.0,UB CHUCUITO,,CALLAO,CALLAO,CALLAO,PERU,-77.152332,-12.064109,"-77.1523, -12.0641",5964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,456,-12.05598,-77.0278,Colegio,1232,Colegio Jose del Carmen Marin Arista,0x2c05,colegio,,AV NICOLAS DE PIEROLA,15.0,,,LIMA,LIMA,LIMA,PERU,-77.0278,-12.05598,"-77.0278, -12.056",6018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,457,-12.103156,-77.026384,Colegio,1233,Colegio San Jose de Cluny,0x2c05,colegio,,CA AGUILAS,3.0,UB LIMATAMBO,,SURQUILLO (LIMA),LIMA,LIMA,PERU,-77.026384,-12.103156,"-77.0264, -12.1032",6122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,458,-11.949222,-77.049157,Colegio,1234,Colegio Santa Rosa,0x2c05,colegio,,AV TUPAC AMARU,,PJ BARRIO MARGINAL SANTA ROSA,,COMAS,LIMA,LIMA,PERU,-77.049157,-11.949222,"-77.0492, -11.9492",6197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,459,-12.028755,-76.925797,Colegio,1235,Colegio la Sorbona,0x2c05,colegio,,CA ANTONIO MARTINO,,UB CERES 1 ETAPA,,ATE,LIMA,LIMA,PERU,-76.925797,-12.028755,"-76.9258, -12.0288",6287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,460,-12.167505,-77.02483000000001,Colegio,1236,Colegio Ni�o Jesus de Praga,0x2c05,colegio,,AV ALEJANDRO IGLESIAS,4.0,UB HUACRACHUCO,,CHORRILLOS,LIMA,LIMA,PERU,-77.02483000000001,-12.167505,"-77.0248, -12.1675",6327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,461,-12.027002,-77.07984,Colegio,1237,IE 3041 Andres Bello,0x2c05,colegio,,AV MARIANO IGNACIO PRADO,31.0,UB CONDEVILLA SE�OR 1 ETAPA 3 SECTOR,,SAN MARTIN DE PORRES,LIMA,LIMA,PERU,-77.07984,-12.027002,"-77.0798, -12.027",6386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,462,-12.009711,-77.050071,Colegio,1238,Colegio el Milagro,0x2c05,colegio,,,,ASOC DE CHOFERES PROFESIONALES DEL PERU,,INDEPENDENCIA (LIMA),LIMA,LIMA,PERU,-77.050071,-12.009711,"-77.0501, -12.0097",6391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,463,-11.986994000000001,-77.066942,Colegio,1239,Colegio Micaela Bastidas,0x2c05,colegio,,JR ACUARINAS,3.0,UB MICAELA BASTIDAS,,LOS OLIVOS (LIMA),LIMA,LIMA,PERU,-77.066942,-11.986994000000001,"-77.0669, -11.987",6415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,464,-11.936162,-77.054736,Colegio,1240,Colegio Perez de Cuellar,0x2c05,colegio,,AV VICTOR A BELAUNDE OESTE,6.0,UB EL RETABLO 2 ETAPA,,COMAS,LIMA,LIMA,PERU,-77.054736,-11.936162,"-77.0547, -11.9362",6482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
